LocationId,Title,Title_En,Code,Parent,Type,Version,Creator,CreationDate,LastModifier,LastModificationDate,MinistryofFinanceCode,TaxFileCode
6947,رستم ابادشمالي,رستم ابادشمالي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505105,
6948,اسكولك,اسكولك,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505106,
6949,كلشتر,كلشتر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505108,
6950,رحمت ابادوبلوكات,رحمت ابادوبلوكات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505200,
6951,توتكابن,توتكابن,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505201,
6952,رحمت اباد,رحمت اباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505202,
6953,بلوكات,بلوكات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505203,
6954,شهربيجار,شهربيجار,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505204,
6955,دشتويل,دشتويل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505205,
6956,جمال اباد,جمال اباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505208,
6957,عمارلو,عمارلو,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505300,
6958,جيرنده,جيرنده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505301,
6959,كليشم,كليشم,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505302,
6960,خورگام,خورگام,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505303,
6961,بره سر,بره سر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505304,
6962,دلفك,دلفك,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505305,
6963,چهارمحل,چهارمحل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505306,
6964,لاكه,لاكه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505901,
6965,گردويشه,گردويشه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505902,
6966,ماست خور,ماست خور,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5505903,
6967,مركزي رودسر,مركزي رودسر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506100,
6968,چابكسر,چابكسر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506102,
6969,واجارگاه,واجارگاه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506103,
6970,چيني جان,چيني جان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506104,
6971,رضامحله,رضامحله,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506105,
6972,اوشيان وسياهكل رود,اوشيان وسياهكل رود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506106,
6973,چاي جان,چاي جان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506107,
6974,ماچيان,ماچيان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506108,
6975,املش شمالي,املش شمالي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506201,
6976,كهنه گوراب,كهنه گوراب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506202,
6977,شبخوس لات,شبخوس لات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506203,
6978,سمام,سمام,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506204,
6979,ملكوت,ملكوت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506205,
6980,كجيد,كجيد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506206,
6981,املش جنوبي,املش جنوبي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506207,
6982,حاجي آباد,حاجي آباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506208,
6983,رحيم آباد,رحيم آباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506300,
6984,طول لات,طول لات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506301,
6985,شوييل,شوييل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506302,
6986,اشكورعلياوسيارستاق,اشكورعلياوسيارستاق,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506303,
6987,سارم,سارم,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506304,
6988,اشكورسفلي,اشكورسفلي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506305,
6989,زيار,زيار,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506306,
6990,تازه اباد,تازه اباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506307,
6991,شيخ زاهدمحله,شيخ زاهدمحله,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506901,
6992,امام,امام,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506902,
6993,بي بالان,بي بالان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5506903,
6994,مركزي صومعه سرا,مركزي صومعه سرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507100,
6995,طاهرگوراب,طاهرگوراب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507101,
6996,ضيابر,ضيابر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507102,
6997,كسما,كسما,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507103,
6998,تولم شهر,تولم شهر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507104,
6999,ميرزاكوچك جنگلي,ميرزاكوچك جنگلي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507200,
7000,گوراب زرميخ,گوراب زرميخ,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507201,
7001,مركيه,مركيه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507202,
7002,تولم,تولم,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507300,
7003,مرجقل,مرجقل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507301,
7004,ليف شاگرد,ليف شاگرد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507302,
7005,هندوخاله,هندوخاله,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507303,
7006,دليوندان,دليوندان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507901,
7007,اباتر,اباتر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507902,
7008,چشمه سر,چشمه سر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507903,
7009,چمشقال,چمشقال,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507904,
7010,دوگور,دوگور,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507905,
7011,اشپلم,اشپلم,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5507906,
7012,طوالش,طوالش,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508000,
7013,مركزي طوالش,مركزي طوالش,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508100,
7014,ساحلي جوكندان,ساحلي جوكندان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508102,
7015,چلونصر,چلونصر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508103,
7016,كوهستاني طالش,كوهستاني طالش,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508104,
7017,كيش ديبي,كيش ديبي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508105,
7018,اسالم,اسالم,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508106,
7019,طولارود,طولارود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508107,
7020,گرگان رود,گرگان رود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508200,
7021,حويق,حويق,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508201,
7022,ليسار,ليسار,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508202,
7023,پره سر,پره سر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508301,
7024,گيل دولاب,گيل دولاب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508302,
7025,دارسرا,دارسرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508303,
7026,ديناچال,ديناچال,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508304,
7027,بازارديناچال,بازارديناچال,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508305,
7028,خوشابر,خوشابر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508306,
7029,شنگاور,شنگاور,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508307,
7030,ييلاقي ارده,ييلاقي ارده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508308,
7031,ارده,ارده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508309,
7032,ماسال شاندرمن,ماسال شاندرمن,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508400,
7033,تاسكوه,تاسكوه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508402,
7034,شاندرمن,شاندرمن,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508403,
7035,بازارجمعه,بازارجمعه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5508404,
7036,مركزي فومن,مركزي فومن,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509100,
7037,گشت,گشت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509102,
7038,اليان,اليان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509103,
7039,سياهرود,سياهرود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509104,
7040,گوراب پس,گوراب پس,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509105,
7041,لولمان - مركزي فومن,لولمان - مركزي فومن,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509106,
7042,رودپيش,رودپيش,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509107,
7043,سردارجنگل,سردارجنگل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509108,
7044,بالاماكلوان,بالاماكلوان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509109,
7045,حسين آباد,حسين آباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509901,
7046,چيران,چيران,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509902,
7047,للكام,للكام,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509903,
7048,لكده,لكده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509904,
7049,پيرده,پيرده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5509905,
7050,مركزي شفت,مركزي شفت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510100,
7051,جيرده,جيرده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510101,
7052,ملاسرا,ملاسرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510102,
7053,احمدسرگوراب,احمدسرگوراب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510200,
7054,چوبر,چوبر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510201,
7055,نصيرمحله,نصيرمحله,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5510202,
7056,لاهيجان,لاهيجان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511000,
7057,مركزي لاهيجان,مركزي لاهيجان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511100,
7058,اهندان,اهندان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511101,
7059,بازكياكوراب,بازكياكوراب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511102,
7060,لفمجان,لفمجان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511103,
7061,بازارلفمجان,بازارلفمجان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511104,
7062,ليالستان,ليالستان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511105,
7063,رودبنه,رودبنه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511106,
7064,شيرجوپشت,شيرجوپشت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511107,
7065,بالامحله ناصركياده,بالامحله ناصركياده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511108,
7066,ليل,ليل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511109,
7067,سطل سر,سطل سر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511110,
7068,توتكي,توتكي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511201,
7069,خرارود,خرارود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511202,
7070,مالفجان,مالفجان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511203,
7071,موشاد,موشاد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511204,
7072,بينوند,بينوند,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511205,
7073,ديلمان,ديلمان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511300,
7074,پيركوه,پيركوه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511301,
7075,پيركوه عليا,پيركوه عليا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511302,
7076,بالارودپشت,بالارودپشت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5511901,
7077,مركزي لنگرود,مركزي لنگرود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512100,
7078,كومله - مركزي لنگرود,كومله - مركزي لنگرود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512101,
7079,شلمان,شلمان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512102,
7080,چاف,چاف,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512103,
7081,چاف پايين,چاف پايين,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512104,
7082,درياسر,درياسر,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512105,
7083,ديوشل,ديوشل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512106,
7084,گل سفيد,گل سفيد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512107,
7085,اطاقور,اطاقور,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512200,
7086,كومله - اطاقور,كومله - اطاقور,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512201,
7087,لات ليل,لات ليل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512202,
7088,حاجي سرا,حاجي سرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512902,
7089,چم خاله,چم خاله,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5512903,
7090,حسن كياده,حسن كياده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599901,
7091,سيارستاق ييلاقي,سيارستاق ييلاقي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599902,
7092,بازار,بازار,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599903,
7093,سنديان,سنديان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599904,
7094,خطبه سرا,خطبه سرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599905,
7095,خال سرا,خال سرا,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599906,
7096,كلاچلي,كلاچلي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599907,
7097,جوكندان,جوكندان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599908,
7098,گسگرات,گسگرات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599909,
7099,ريك,ريك,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599910,
7100,هره دشت,هره دشت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599911,
7101,استانه,استانه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599912,
7102,پونل,پونل,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599913,
7103,طالشدولاب,طالشدولاب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599914,
7104,بازارماسال,بازارماسال,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599915,
7105,رضوان,رضوان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599916,
7106,تولمات,تولمات,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599917,
7107,گرگانرودشمالي,گرگانرودشمالي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599918,
7108,جماكوه,جماكوه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599919,
7109,سيارستاق قشلاقي,سيارستاق قشلاقي,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599920,
7110,سياهكل رود,سياهكل رود,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599921,
7111,شكردشت,شكردشت,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599922,
7112,فاراب,فاراب,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599923,
7113,ميانده,ميانده,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599925,
7114,محمودآباد,محمودآباد,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599926,
7115,ميانكوه,ميانكوه,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599927,
7116,مريان,مريان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599928,
7117,ناوان,ناوان,,27,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,5599929,
7118,استان اردبيل,استان اردبيل,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6100000,
7119,مركزي اردبيل,مركزي اردبيل,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101100,
7120,ارشق شرقي,ارشق شرقي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101102,
7121,تقي ديزج,تقي ديزج,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101103,
7122,بالغلو,بالغلو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101104,
7123,شام اسبي,شام اسبي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101105,
7124,سبلان,سبلان,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101106,
7125,ارديموسي,ارديموسي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101107,
7126,سردابه,سردابه,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101108,
7127,خشكه رود,خشكه رود,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101109,
7128,كلخوران,كلخوران,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101110,
7129,كلخوران شيخ,كلخوران شيخ,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101111,
7130,آبگرم,آبگرم,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101112,
7131,ورنياب,ورنياب,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101113,
7132,شرقي,شرقي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101114,
7133,نيار,نيار,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101115,
7134,غربي,غربي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101116,
7135,ثمرين,ثمرين,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101117,
7136,دولت آباد,دولت آباد,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101201,
7137,گرده,گرده,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101202,
7138,عنبران سفلي,عنبران سفلي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101204,
7139,ويلكيج جنوبي,ويلكيج جنوبي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101205,
7140,حور,حور,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101206,
7141,ويلكيج شمالي,ويلكيج شمالي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101207,
7142,ننه كران,ننه كران,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101208,
7143,ويلكيج مركزي,ويلكيج مركزي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101209,
7144,ابي بيگلو,ابي بيگلو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101210,
7145,دورسونخواجه,دورسونخواجه,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101301,
7146,اسلام آباد - نير,اسلام آباد - نير,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101302,
7147,رضاقلي قشلاق,رضاقلي قشلاق,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101303,
7148,يورتچي شرقي,يورتچي شرقي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101304,
7149,كوراييم,كوراييم,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101305,
7150,يورتچي غربي,يورتچي غربي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101306,
7151,قره شيران,قره شيران,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101307,
7152,مهماندوست,مهماندوست,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101308,
7153,مهماندوست عليا,مهماندوست عليا,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101309,
7154,هير,هير,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101400,
7155,فولادلوي جنوبي,فولادلوي جنوبي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101401,
7156,بودالالو,بودالالو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101402,
7157,فولادلوي شمالي,فولادلوي شمالي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101403,
7158,ازادلوي بزرگ,ازادلوي بزرگ,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101404,
7159,گللو,گللو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101901,
7160,ازچه,ازچه,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101902,
7161,عنبران,عنبران,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101903,
7162,خانقاه عليا,خانقاه عليا,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101904,
7163,خوام,خوام,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101905,
7164,خرام,خرام,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101906,
7165,رضي اباد,رضي اباد,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101907,
7166,باروق,باروق,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101908,
7167,جله كران,جله كران,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101909,
7168,كورعباسلو,كورعباسلو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101910,
7169,پيله رود,پيله رود,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101911,
7170,اقاباقر,اقاباقر,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101912,
7171,خوش اباد,خوش اباد,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101913,
7172,قره تپه,قره تپه,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6101914,
7173,مركزي بيله سوار,مركزي بيله سوار,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102100,
7174,انجيرلو,انجيرلو,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102101,
7175,گوگ تپه,گوگ تپه,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102102,
7176,قشلاق دشت,قشلاق دشت,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102200,
7177,جعفرآباد,جعفرآباد,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102201,
7178,قشلاق جنوبي,قشلاق جنوبي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102202,
7179,شورگل,شورگل,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102203,
7180,قشلاق شرقي,قشلاق شرقي,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6102204,
7181,مركزي پارس اباد,مركزي پارس اباد,,6,3         ,1,,2018-03-05 13:34:00,,2018-03-05 13:34:00,6103100,
