Date,Loan,ContractRef,ContractingStatus,BankAccountRef,SubmitedToBankCheque,CashRef,InCashCheque,ProtestedCheque,PartyRef,CustomerRemaining,IsCustomerOpening
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6200000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7170000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6450000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9750000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,24050000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8490000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10840000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,48,4865000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,15350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7920000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10750000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7920000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5570000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,10800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4720000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,62,2800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,14300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7540000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,11740000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,21800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6720000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6730000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,10100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6620000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4820000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,22450000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,13350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,15050000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,9270000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,11400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12900000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8870000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,10170000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,820000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,27100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6970000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,870000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8370000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5440000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9750000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5970000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,19850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3820000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,14000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7170000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13340000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7250000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13450000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4050000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3200000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,20570000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6470000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,14250000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,15800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,22600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,16050000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,76,3500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,2700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5270000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,13350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6370000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6770000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7250000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17550000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5220000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8200000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,17010000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11110000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10120000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7420000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6970000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6370000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,19600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7770000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7900000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7470000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8050000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,14100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12990000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4170000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8370000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9450000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9550000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8550000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6470000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6320000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6570000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,4220000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8340000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10340000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11900000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9800000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10790000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10040000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,16150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,14000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4100000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6770000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7170000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,6070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,13070000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,13350000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10340000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7420000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8770000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,7500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10250000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,7340000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3500000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2700000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11650000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6270000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,5400000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6820000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10640000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6150000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,5370000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4470000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12940000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8850000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,10040000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9950000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,9000000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,12970000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,8200000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,67,11600000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,16300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,11200000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6300000.0000,0
2026-04-18,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,120000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,182,4349000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,152,17020000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-38450000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-2223740000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-192840000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,-32000000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,51,-150000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,48,-4865000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,42,-2400000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,40,-20020000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3670000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6670000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6920000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,2900000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6620000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,1700000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3500000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,16340000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,6570000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,8670000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,3000000.0000,0
2026-04-19,0.0000,,0.0000,,0.0000,,0.0000,0.0000,19,4770000.0000,0
